pdmx_id,musescore_id,path,mxl,mid,metadata,composer,composer_raw,title,song_name,n_tracks,is_piano_only,license,license_url,tracks,tags,genres
QmSjYWk4DTqYGRBFiYedebuVKoDpBcuL6oVcvMNmsEskdE,240856,./data/10/26/QmSjYWk4DTqYGRBFiYedebuVKoDpBcuL6oVcvMNmsEskdE.json,./mxl/10/26/QmSjYWk4DTqYGRBFiYedebuVKoDpBcuL6oVcvMNmsEskdE.mxl,./mid/10/26/QmSjYWk4DTqYGRBFiYedebuVKoDpBcuL6oVcvMNmsEskdE.mid,./metadata/5/240856.json,Johann Sebastian Bach,J. S. Bach,BWV 1080 The Art of Fugue Contrapunctus IV (A = 415 Hz),Die Kunst der Fuge BWV 1080,2,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,46-46,NA,classical
QmS4gHQDifVmirArrcQWkv6FQfaFvid9pRgqr3wtgF6jjz,4929269,./data/10/3/QmS4gHQDifVmirArrcQWkv6FQfaFvid9pRgqr3wtgF6jjz.json,./mxl/10/3/QmS4gHQDifVmirArrcQWkv6FQfaFvid9pRgqr3wtgF6jjz.mxl,./mid/10/3/QmS4gHQDifVmirArrcQWkv6FQfaFvid9pRgqr3wtgF6jjz.mid,./metadata/3/4929269.json,Felix Mendelssohn,Robert Burns/F. Mendelssohn,Oh Wert Thou in the Cauld Blast,Oh Wert Thou in the Cauld Blast,2,False,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,0-0,NA,NA
QmS4Mt93jhj9AFBN8L9UqbtdrhTCRyS7L9u7HNdNioYvgX,5328056,./data/10/3/QmS4Mt93jhj9AFBN8L9UqbtdrhTCRyS7L9u7HNdNioYvgX.json,./mxl/10/3/QmS4Mt93jhj9AFBN8L9UqbtdrhTCRyS7L9u7HNdNioYvgX.mxl,./mid/10/3/QmS4Mt93jhj9AFBN8L9UqbtdrhTCRyS7L9u7HNdNioYvgX.mid,./metadata/7/5328056.json,Pyotr Ilyich Tchaikovsky,Peter Tchaikovsky,Tchaikovsky Piano Concerto No. 1 3rd Mvmt (arr. for 2 pianos),Piano Concerto No.1 Op.23,2,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,0-0,NA,classical
QmS4ZePJXtMi2T9CbhP6oAvzSZPpyvfsu9ES9yeFtpCW1j,5172421,./data/10/3/QmS4ZePJXtMi2T9CbhP6oAvzSZPpyvfsu9ES9yeFtpCW1j.json,./mxl/10/3/QmS4ZePJXtMi2T9CbhP6oAvzSZPpyvfsu9ES9yeFtpCW1j.mxl,./mid/10/3/QmS4ZePJXtMi2T9CbhP6oAvzSZPpyvfsu9ES9yeFtpCW1j.mid,./metadata/9/5172421.json,Johann Sebastian Bach,J. S. Bach,BWV 808: The English suite III Prelude as inspired by Ivo Pogorelich,English Suite No.3 in G minor BWV 808,1,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,0,NA,classical
QmSG11mZid2zSyrWa3H96C5XaGHW3YiQ95jHywNSbj5wcJ,130853,./data/10/22/QmSG11mZid2zSyrWa3H96C5XaGHW3YiQ95jHywNSbj5wcJ.json,./mxl/10/22/QmSG11mZid2zSyrWa3H96C5XaGHW3YiQ95jHywNSbj5wcJ.mxl,./mid/10/22/QmSG11mZid2zSyrWa3H96C5XaGHW3YiQ95jHywNSbj5wcJ.mid,./metadata/5/130853.json,Johann Sebastian Bach,J. S. Bach,BWV 856 The Well-Tempered Clavier Part I Fuga XI,Prelude and Fugue in F major BWV 856,1,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,46,NA,classical
QmS7tf8qyGguXQszUtfdPZzh56CW3T1tp273mdkvYbtwex,237336,./data/10/6/QmS7tf8qyGguXQszUtfdPZzh56CW3T1tp273mdkvYbtwex.json,./mxl/10/6/QmS7tf8qyGguXQszUtfdPZzh56CW3T1tp273mdkvYbtwex.mxl,./mid/10/6/QmS7tf8qyGguXQszUtfdPZzh56CW3T1tp273mdkvYbtwex.mid,./metadata/7/237336.json,Johann Sebastian Bach,J. S. Bach,BWV 1079 Musical Offering Canon Perpetuus (A = 415 Hz),Musikalisches Opfer BWV 1079,2,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,46-46,NA,classical
QmS72XFpsTbw9gCzzoieMQT6Ey5s99LT35g4yJhm3BQc7h,1193551,./data/10/6/QmS72XFpsTbw9gCzzoieMQT6Ey5s99LT35g4yJhm3BQc7h.json,./mxl/10/6/QmS72XFpsTbw9gCzzoieMQT6Ey5s99LT35g4yJhm3BQc7h.mxl,./mid/10/6/QmS72XFpsTbw9gCzzoieMQT6Ey5s99LT35g4yJhm3BQc7h.mid,./metadata/2/1193551.json,Johann Sebastian Bach,J. S. Bach,BWV 874: The Well-tempered Clavier Book II - V (A = 415 Hz) - Harpsichord sound,Prelude and Fugue in D major BWV 874,1,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,6,NA,classical
QmShZjqEGhJ7ehVM5mcPQhHUwT9jRioyVeBKSp8TXw1NQN,5860733,./data/10/23/QmShZjqEGhJ7ehVM5mcPQhHUwT9jRioyVeBKSp8TXw1NQN.json,./mxl/10/23/QmShZjqEGhJ7ehVM5mcPQhHUwT9jRioyVeBKSp8TXw1NQN.mxl,./mid/10/23/QmShZjqEGhJ7ehVM5mcPQhHUwT9jRioyVeBKSp8TXw1NQN.mid,./metadata/0/5860733.json,Robert Schumann,R. Schumann Op. 68 No. 2,Schumann - Album for the Young Op. 68 No. 2 Soldiers Marching,Album für die Jugend Op.68,1,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,0,NA,classical
QmShJapE5wftDvR1gNkrCS4yyX2e96jCc1Z3TjtpgU31jL,2160306,./data/10/23/QmShJapE5wftDvR1gNkrCS4yyX2e96jCc1Z3TjtpgU31jL.json,./mxl/10/23/QmShJapE5wftDvR1gNkrCS4yyX2e96jCc1Z3TjtpgU31jL.mxl,./mid/10/23/QmShJapE5wftDvR1gNkrCS4yyX2e96jCc1Z3TjtpgU31jL.mid,./metadata/2/2160306.json,Wolfgang Amadeus Mozart,A.Mozart,Dona nobis pacem,NA,3,False,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,52-52-52,NA,NA
QmShhRPytmubfV7sBXiER6Qca9JGVoRYaD7CFnacYWpPxX,5933453,./data/10/23/QmShhRPytmubfV7sBXiER6Qca9JGVoRYaD7CFnacYWpPxX.json,./mxl/10/23/QmShhRPytmubfV7sBXiER6Qca9JGVoRYaD7CFnacYWpPxX.mxl,./mid/10/23/QmShhRPytmubfV7sBXiER6Qca9JGVoRYaD7CFnacYWpPxX.mid,./metadata/2/5933453.json,Edvard Grieg,Edvard Grieg Op. 40,Grieg Holberg Suite - II. Sarabande (Arr. for piano 4 hands),Holberg Suite Op.40,2,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,0-0,NA,classical
QmShaKNMT4WgPhLnLxAghYmvmWGwfMYaUFto5yXB6eHXNC,1793671,./data/10/23/QmShaKNMT4WgPhLnLxAghYmvmWGwfMYaUFto5yXB6eHXNC.json,./mxl/10/23/QmShaKNMT4WgPhLnLxAghYmvmWGwfMYaUFto5yXB6eHXNC.mxl,./mid/10/23/QmShaKNMT4WgPhLnLxAghYmvmWGwfMYaUFto5yXB6eHXNC.mid,./metadata/1/1793671.json,Richard Wagner,Richard Wagner,Richard Wagner - Symphony in C - 1st mouvement (Intro),NA,12,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,43-47-48-48-48-48-56-60-68-70-71-73,symphony-stmvt-sostenutoemaestoso-romanticism-cmajor-wagner,NA
QmShXDQ49JuyVXaqC2BPzHENibshFEYjyfeBSRiLNDtJRJ,5108289,./data/10/23/QmShXDQ49JuyVXaqC2BPzHENibshFEYjyfeBSRiLNDtJRJ.json,./mxl/10/23/QmShXDQ49JuyVXaqC2BPzHENibshFEYjyfeBSRiLNDtJRJ.mxl,./mid/10/23/QmShXDQ49JuyVXaqC2BPzHENibshFEYjyfeBSRiLNDtJRJ.mid,./metadata/9/5108289.json,Joseph Haydn,Joseph Haydn,Joseph Haydn - Deutcher Tanz,Deutcher Tanz,2,False,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,0-0,NA,classical
QmShqa3NT8WsYpuzf8rMLy7nXEUXAf3axATkqhCyc7oCAd,5004537,./data/10/23/QmShqa3NT8WsYpuzf8rMLy7nXEUXAf3axATkqhCyc7oCAd.json,./mxl/10/23/QmShqa3NT8WsYpuzf8rMLy7nXEUXAf3axATkqhCyc7oCAd.mxl,./mid/10/23/QmShqa3NT8WsYpuzf8rMLy7nXEUXAf3axATkqhCyc7oCAd.mid,./metadata/9/5004537.json,Henry Purcell,words T.D'Urfey(1653-1723)music H.Purcell(1659-1695),I was within a mile of Edenburgh town. JJo.014,I was within a mile of Edenburgh town. JJo.014,1,False,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,0,NA,NA
QmShLuKZc2TY7hsCpW6gjBsHa9TcZNaDnCpmxGhRBp3E7Q,5110648,./data/10/23/QmShLuKZc2TY7hsCpW6gjBsHa9TcZNaDnCpmxGhRBp3E7Q.json,./mxl/10/23/QmShLuKZc2TY7hsCpW6gjBsHa9TcZNaDnCpmxGhRBp3E7Q.mxl,./mid/10/23/QmShLuKZc2TY7hsCpW6gjBsHa9TcZNaDnCpmxGhRBp3E7Q.mid,./metadata/4/5110648.json,Ludwig van Beethoven,Ludwig van Beethoven arr. UC,Beethoven Sinfonie Nr 7,Symphony No.7 Op.92,3,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,70-70-70,NA,classical
QmShpuyg2uJUYLD3ZsdeVrgJrRZFVGjsCg7iWrmpRteaMd,5649694,./data/10/23/QmShpuyg2uJUYLD3ZsdeVrgJrRZFVGjsCg7iWrmpRteaMd.json,./mxl/10/23/QmShpuyg2uJUYLD3ZsdeVrgJrRZFVGjsCg7iWrmpRteaMd.mxl,./mid/10/23/QmShpuyg2uJUYLD3ZsdeVrgJrRZFVGjsCg7iWrmpRteaMd.mid,./metadata/5/5649694.json,Frederic Chopin,F.Chopin Op.35.,Piano Sonata No.2 (F.Chopin Op.35),Piano Sonata No.2 Op.35,1,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,0,chopin-sonata-marchefunbre,classical
QmSHBAGwYW5s9XZazgPZANHJKhjwe3xkE8xYX4ojjA5rFL,4986775,./data/10/24/QmSHBAGwYW5s9XZazgPZANHJKhjwe3xkE8xYX4ojjA5rFL.json,./mxl/10/24/QmSHBAGwYW5s9XZazgPZANHJKhjwe3xkE8xYX4ojjA5rFL.mxl,./mid/10/24/QmSHBAGwYW5s9XZazgPZANHJKhjwe3xkE8xYX4ojjA5rFL.mid,./metadata/5/4986775.json,George Frideric Handel,Tune is Water Music by Handel,Tune is Water Music by Handel - A New Beginning,A New Beginning,1,False,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,0,NA,classical
QmSHmW2v5inq3UG3j7iBAj76mvK1r45KGagipjRszWoG7i,5027679,./data/10/24/QmSHmW2v5inq3UG3j7iBAj76mvK1r45KGagipjRszWoG7i.json,./mxl/10/24/QmSHmW2v5inq3UG3j7iBAj76mvK1r45KGagipjRszWoG7i.mxl,./mid/10/24/QmSHmW2v5inq3UG3j7iBAj76mvK1r45KGagipjRszWoG7i.mid,./metadata/8/5027679.json,Antonio Vivaldi,Antonio Vivaldi,2. lago e Spiccato,NA,1,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,40,NA,NA
QmSHq93SCbXju4LwXfDVdsYTRXkBGGENibYYEFVBhA9XZ3,5520614,./data/10/24/QmSHq93SCbXju4LwXfDVdsYTRXkBGGENibYYEFVBhA9XZ3.json,./mxl/10/24/QmSHq93SCbXju4LwXfDVdsYTRXkBGGENibYYEFVBhA9XZ3.mxl,./mid/10/24/QmSHq93SCbXju4LwXfDVdsYTRXkBGGENibYYEFVBhA9XZ3.mid,./metadata/9/5520614.json,Wolfgang Amadeus Mozart,Wolfgang Amadeus Mozart,Requiem i d-moll 14. Communio: Lux Aeterna,Requiem in D minor K.626,17,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,19-47-48-48-48-48-48-52-52-52-52-56-57-57-57-70-71,NA,classical
QmSyWcw2w5kLWB2VDfM9a9vVvNKD7mPrXQmYAsd1xCwM1F,5955813,./data/10/54/QmSyWcw2w5kLWB2VDfM9a9vVvNKD7mPrXQmYAsd1xCwM1F.json,./mxl/10/54/QmSyWcw2w5kLWB2VDfM9a9vVvNKD7mPrXQmYAsd1xCwM1F.mxl,./mid/10/54/QmSyWcw2w5kLWB2VDfM9a9vVvNKD7mPrXQmYAsd1xCwM1F.mid,./metadata/7/5955813.json,Domenico Scarlatti,Domenico Scarlatti,Sonata in G minor,Keyboard Sonata in G minor K.450,1,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,0,NA,classical
QmSyFyHyR7wyybQihCaSFAViRhm4zRVy9WCEXW9ivGa2LK,6280030,./data/10/54/QmSyFyHyR7wyybQihCaSFAViRhm4zRVy9WCEXW9ivGa2LK.json,./mxl/10/54/QmSyFyHyR7wyybQihCaSFAViRhm4zRVy9WCEXW9ivGa2LK.mxl,./mid/10/54/QmSyFyHyR7wyybQihCaSFAViRhm4zRVy9WCEXW9ivGa2LK.mid,./metadata/0/6280030.json,Frederic Chopin,Frédéric Chopin,Frédéric Chopin: Prelude in D minor Op.28 No.24,Preludes Op.28,1,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,0,prelude-chopin,classical
QmSyFiDYR6fAbNN65oZ34vhrz2cFrQAv9TLuRmFqPaSVeJ,5930685,./data/10/54/QmSyFiDYR6fAbNN65oZ34vhrz2cFrQAv9TLuRmFqPaSVeJ.json,./mxl/10/54/QmSyFiDYR6fAbNN65oZ34vhrz2cFrQAv9TLuRmFqPaSVeJ.mxl,./mid/10/54/QmSyFiDYR6fAbNN65oZ34vhrz2cFrQAv9TLuRmFqPaSVeJ.mid,./metadata/9/5930685.json,Pyotr Ilyich Tchaikovsky,Pyotr Ilyich Tchaikovsky,Waltz of the Flowers,Waltz of the Flowers,3,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,40-71-73,tchaikovsky,classical
QmSkY5ns1PWLtrZoKd7fjuFwXG8qKspqAYe2FhsEoaGbd8,4707439,./data/10/28/QmSkY5ns1PWLtrZoKd7fjuFwXG8qKspqAYe2FhsEoaGbd8.json,./mxl/10/28/QmSkY5ns1PWLtrZoKd7fjuFwXG8qKspqAYe2FhsEoaGbd8.mxl,./mid/10/28/QmSkY5ns1PWLtrZoKd7fjuFwXG8qKspqAYe2FhsEoaGbd8.mid,./metadata/9/4707439.json,George Frideric Handel,Handel,Handel - MARCH,MARCH,1,False,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,0,NA,classical
QmSkKQMSEfTSmGsKKnEPUnudrFj5fbqyqGVckkjbGxzh3q,5643101,./data/10/28/QmSkKQMSEfTSmGsKKnEPUnudrFj5fbqyqGVckkjbGxzh3q.json,./mxl/10/28/QmSkKQMSEfTSmGsKKnEPUnudrFj5fbqyqGVckkjbGxzh3q.mxl,./mid/10/28/QmSkKQMSEfTSmGsKKnEPUnudrFj5fbqyqGVckkjbGxzh3q.mid,./metadata/9/5643101.json,Johann Sebastian Bach,J. S. Bach,Minuet in G major (BWV Anh.114),Ach lieben Christen seid getrost BWV 114,1,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,0,bach,classical
QmSkdSav5uRkX6eTuvuwgS7xyr2eKiCJMtQSwxKLLXSFsa,107095,./data/10/28/QmSkdSav5uRkX6eTuvuwgS7xyr2eKiCJMtQSwxKLLXSFsa.json,./mxl/10/28/QmSkdSav5uRkX6eTuvuwgS7xyr2eKiCJMtQSwxKLLXSFsa.mxl,./mid/10/28/QmSkdSav5uRkX6eTuvuwgS7xyr2eKiCJMtQSwxKLLXSFsa.mid,./metadata/8/107095.json,Antonin Dvorak,Antonin DVORAK,Menuet I - Dvorak,NA,2,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,70-73,NA,NA
QmSkntKqUpKfjwXzpqtgW2jpjGBzX4tQSdfYcYBR3wtbBW,4558626,./data/10/28/QmSkntKqUpKfjwXzpqtgW2jpjGBzX4tQSdfYcYBR3wtbBW.json,./mxl/10/28/QmSkntKqUpKfjwXzpqtgW2jpjGBzX4tQSdfYcYBR3wtbBW.mxl,./mid/10/28/QmSkntKqUpKfjwXzpqtgW2jpjGBzX4tQSdfYcYBR3wtbBW.mid,./metadata/0/4558626.json,Felix Mendelssohn,Felix Mendelssohn-Bartholdy,Auf ihrem Grab,NA,4,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,0-0-0-0,satb-ng,NA
QmSkpv88AXBwfQVSki4Lja1uAi1SiabTExoBT7fJmkVgyd,6262678,./data/10/28/QmSkpv88AXBwfQVSki4Lja1uAi1SiabTExoBT7fJmkVgyd.json,./mxl/10/28/QmSkpv88AXBwfQVSki4Lja1uAi1SiabTExoBT7fJmkVgyd.mxl,./mid/10/28/QmSkpv88AXBwfQVSki4Lja1uAi1SiabTExoBT7fJmkVgyd.mid,./metadata/3/6262678.json,Johann Sebastian Bach,J. S. Bach(1685-1750),J. S. Bach - Invention No. 15 in B-minor BWV 786 (real audio),Invention in B minor BWV 786,1,True,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,0,bach-barouqe-classical-music-invention-fugue-piano-counterpoint-harpsichord-clavichord-jsbach,classical
QmSk9Q1dK7s314n2aUF2Z9o7GUqgrQkv51KJyL24M9W1zN,2707786,./data/10/28/QmSk9Q1dK7s314n2aUF2Z9o7GUqgrQkv51KJyL24M9W1zN.json,./mxl/10/28/QmSk9Q1dK7s314n2aUF2Z9o7GUqgrQkv51KJyL24M9W1zN.mxl,./mid/10/28/QmSk9Q1dK7s314n2aUF2Z9o7GUqgrQkv51KJyL24M9W1zN.mid,./metadata/1/2707786.json,George Frideric Handel,Georg Friedrich Handel (1743),Te Deum 11,NA,5,False,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,73-73-73-73-73,NA,NA
QmSiEEHGiYkW1pr3YbyApmUxicWDHJ7FLS5TcNZET1GMqb,5461572,./data/10/25/QmSiEEHGiYkW1pr3YbyApmUxicWDHJ7FLS5TcNZET1GMqb.json,./mxl/10/25/QmSiEEHGiYkW1pr3YbyApmUxicWDHJ7FLS5TcNZET1GMqb.mxl,./mid/10/25/QmSiEEHGiYkW1pr3YbyApmUxicWDHJ7FLS5TcNZET1GMqb.mid,./metadata/5/5461572.json,Franz Schubert,Franz Schubert.,Schubert - Symphony No 8. Mvt.2. D.759. {Professional production full score.} Unfinished.,Symphony No.8 D.759,14,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,47-48-48-48-48-48-56-57-57-60-68-70-71-73,music-score-schubert-symphony-unfinished-nd-movement-andanteconmoto-d-bach-beethoven-mozart,classical
QmSic19YrnJmUhcsmzggCfTYrdnbUEkhN87fkCnDe8Xj3z,2253141,./data/10/25/QmSic19YrnJmUhcsmzggCfTYrdnbUEkhN87fkCnDe8Xj3z.json,./mxl/10/25/QmSic19YrnJmUhcsmzggCfTYrdnbUEkhN87fkCnDe8Xj3z.mxl,./mid/10/25/QmSic19YrnJmUhcsmzggCfTYrdnbUEkhN87fkCnDe8Xj3z.mid,./metadata/3/2253141.json,Franz Liszt,Franz Liszt,Vision from Transcendental Études,Études d'exécution transcendante S.139,1,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,0,liszt-etude-g-minor-gminor,classical
QmSY2HHTCMzectR34ecNX6y1sGJbYbvzUuzrfmY9puMerY,5911734,./data/10/55/QmSY2HHTCMzectR34ecNX6y1sGJbYbvzUuzrfmY9puMerY.json,./mxl/10/55/QmSY2HHTCMzectR34ecNX6y1sGJbYbvzUuzrfmY9puMerY.mxl,./mid/10/55/QmSY2HHTCMzectR34ecNX6y1sGJbYbvzUuzrfmY9puMerY.mid,./metadata/7/5911734.json,Felix Mendelssohn,Felix Mendelssohn Bartholdy,Songs without Words No.7 Op.30 No.1,Lieder ohne Worte Op.30,1,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,0,NA,classical
QmSYYYz1SJPB7Es1kjV7iFBi1zioHRp4yuT3eZ59sbZnAy,5385543,./data/10/55/QmSYYYz1SJPB7Es1kjV7iFBi1zioHRp4yuT3eZ59sbZnAy.json,./mxl/10/55/QmSYYYz1SJPB7Es1kjV7iFBi1zioHRp4yuT3eZ59sbZnAy.mxl,./mid/10/55/QmSYYYz1SJPB7Es1kjV7iFBi1zioHRp4yuT3eZ59sbZnAy.mid,./metadata/8/5385543.json,Johann Sebastian Bach,J. S. Bach,Johann Sebastian Bach - El arte de la fuga: Contrapunctus 4,NA,4,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,40-40-41-42,bach-fugue-art-fuga-contrapunctus-arte,NA
QmSp2MbZ1FWvqvv9V8QexnKhVd2RkGZMrGtN6rtTrS8B2X,3554561,./data/10/36/QmSp2MbZ1FWvqvv9V8QexnKhVd2RkGZMrGtN6rtTrS8B2X.json,./mxl/10/36/QmSp2MbZ1FWvqvv9V8QexnKhVd2RkGZMrGtN6rtTrS8B2X.mxl,./mid/10/36/QmSp2MbZ1FWvqvv9V8QexnKhVd2RkGZMrGtN6rtTrS8B2X.mid,./metadata/5/3554561.json,Johannes Brahms,Johannes Brahms,Wie lieblich sind deine Wohnungen,Ein deutsches Requiem Op.45,6,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,0-0-27-52-52-52,llc,classical
QmSpsDNVKHyq45jmF31A5wdB5LbKXDn4NkuurHXHdQuCyD,3444321,./data/10/36/QmSpsDNVKHyq45jmF31A5wdB5LbKXDn4NkuurHXHdQuCyD.json,./mxl/10/36/QmSpsDNVKHyq45jmF31A5wdB5LbKXDn4NkuurHXHdQuCyD.mxl,./mid/10/36/QmSpsDNVKHyq45jmF31A5wdB5LbKXDn4NkuurHXHdQuCyD.mid,./metadata/3/3444321.json,Pyotr Ilyich Tchaikovsky,P. Tchaikovsky Op. 37a â1,The Seasons Op. 37a January By the Fireside,The Seasons Op.37a,1,False,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,0,NA,classical
QmSpsUs5y4PPR9fPGu2pA6Ahpi7jV5fdfDjfvfPKiUQ5PM,5161051,./data/10/36/QmSpsUs5y4PPR9fPGu2pA6Ahpi7jV5fdfDjfvfPKiUQ5PM.json,./mxl/10/36/QmSpsUs5y4PPR9fPGu2pA6Ahpi7jV5fdfDjfvfPKiUQ5PM.mxl,./mid/10/36/QmSpsUs5y4PPR9fPGu2pA6Ahpi7jV5fdfDjfvfPKiUQ5PM.mid,./metadata/2/5161051.json,Franz Liszt,Franz Liszt,Liszt Bénédiction de Dieu dans la solitude S. 173/3 (piano solo),NA,1,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,0,NA,NA
QmSSZAHjALT7zf8hpZpLFXaBHB9ytuBETs4QbhvYDFSAaa,5847376,./data/10/43/QmSSZAHjALT7zf8hpZpLFXaBHB9ytuBETs4QbhvYDFSAaa.json,./mxl/10/43/QmSSZAHjALT7zf8hpZpLFXaBHB9ytuBETs4QbhvYDFSAaa.mxl,./mid/10/43/QmSSZAHjALT7zf8hpZpLFXaBHB9ytuBETs4QbhvYDFSAaa.mid,./metadata/5/5847376.json,Wolfgang Amadeus Mozart,W. A. Mozart,W. A. Mozart Minuet in G Major K1e.,Minuet in G major K.1/1e,1,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,0,NA,classical
QmSSPy4PJZT4gMFmc3n74JWZWBc3RQnS8WNNT9zPm8Lzsc,1248731,./data/10/43/QmSSPy4PJZT4gMFmc3n74JWZWBc3RQnS8WNNT9zPm8Lzsc.json,./mxl/10/43/QmSSPy4PJZT4gMFmc3n74JWZWBc3RQnS8WNNT9zPm8Lzsc.mxl,./mid/10/43/QmSSPy4PJZT4gMFmc3n74JWZWBc3RQnS8WNNT9zPm8Lzsc.mid,./metadata/2/1248731.json,George Frideric Handel,George F. Handel,Handel Zadok The Priest (Coronation Anthem I) Full score,Zadok the Priest HWV 258,19,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,47-48-48-48-48-48-48-48-52-52-52-52-52-52-52-56-56-68-70,handel-coronationanthem,classical
QmSET7jYZZQjyg5RMbF1tyJPBJxPR86515BKhZKt9X3CcR,5790891,./data/10/18/QmSET7jYZZQjyg5RMbF1tyJPBJxPR86515BKhZKt9X3CcR.json,./mxl/10/18/QmSET7jYZZQjyg5RMbF1tyJPBJxPR86515BKhZKt9X3CcR.mxl,./mid/10/18/QmSET7jYZZQjyg5RMbF1tyJPBJxPR86515BKhZKt9X3CcR.mid,./metadata/1/5790891.json,Charles Gounod,Sub tuum praesidium - Gounod,Sub Tuum praesidium - Charles Gounod,Sub Tuum praesidium,3,False,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,19-73-73,NA,classical
QmSEs4JWRSXNo4buHS56UyFKK6S8ESPyuUoRC4iBLBp5CH,1604446,./data/10/18/QmSEs4JWRSXNo4buHS56UyFKK6S8ESPyuUoRC4iBLBp5CH.json,./mxl/10/18/QmSEs4JWRSXNo4buHS56UyFKK6S8ESPyuUoRC4iBLBp5CH.mxl,./mid/10/18/QmSEs4JWRSXNo4buHS56UyFKK6S8ESPyuUoRC4iBLBp5CH.mid,./metadata/9/1604446.json,Vincenzo Bellini,Vincenzo Bellini (1801 - 1835),Sogno d'infanzia,NA,2,False,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,0-70,NA,NA
QmSmHACvGRZsfDeV4vfUhPzyy82DhzE5my69fDcd9gs73S,4669400,./data/10/31/QmSmHACvGRZsfDeV4vfUhPzyy82DhzE5my69fDcd9gs73S.json,./mxl/10/31/QmSmHACvGRZsfDeV4vfUhPzyy82DhzE5my69fDcd9gs73S.mxl,./mid/10/31/QmSmHACvGRZsfDeV4vfUhPzyy82DhzE5my69fDcd9gs73S.mid,./metadata/4/4669400.json,Johann Sebastian Bach,J.S.Bach (1685-1750),Sonata in Bb,Sonata in Bb,3,False,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,0-0-0,NA,NA
QmSmgb4hKmU2WU3L6EN4M6NkENT9TuTQUTM12gZ8nA1US2,5882967,./data/10/31/QmSmgb4hKmU2WU3L6EN4M6NkENT9TuTQUTM12gZ8nA1US2.json,./mxl/10/31/QmSmgb4hKmU2WU3L6EN4M6NkENT9TuTQUTM12gZ8nA1US2.mxl,./mid/10/31/QmSmgb4hKmU2WU3L6EN4M6NkENT9TuTQUTM12gZ8nA1US2.mid,./metadata/4/5882967.json,Joseph Haydn,Joseph Haydn (1732-1809),Missa brevis Sancti 05 Benedictus,Kleine Orgelmesse or Missa brevis Sancti Joannis de Deo Mass No. 7 in Bb Major,9,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,19-40-40-42-52-52-52-52-52,choir-haydn-mass,classical
QmSELLtQD5R2pWL2R1MJiiry3J8dsVgWRG8iDTxqWUUzKp,5923322,./data/10/18/QmSELLtQD5R2pWL2R1MJiiry3J8dsVgWRG8iDTxqWUUzKp.json,./mxl/10/18/QmSELLtQD5R2pWL2R1MJiiry3J8dsVgWRG8iDTxqWUUzKp.mxl,./mid/10/18/QmSELLtQD5R2pWL2R1MJiiry3J8dsVgWRG8iDTxqWUUzKp.mid,./metadata/7/5923322.json,Antonio Vivaldi,Antonio Vivaldi,Double Concerto for Violin Cello and String Orchestra,Concerto for Violin and Cello in B-flat major RV 547,7,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,6-40-42-48-48-48-48,NA,classical
